2155.34513	, -65.7897
2157.8112	, -54.9897
2160.27727	, -58.9897
2162.74334	, -65.7897
2165.20941	, -66.9897
2167.67548	, -66.9897
2170.14155	, -66.9897
2172.60762	, -66.9897
2175.07369	, -62.9897
2177.53976	, -65.7897
2180.00583	, -65.7897
2182.4719	, -66.9897
2184.93797	, -65.7897
2187.40404	, -66.9897
2189.87011	, -66.9897
2192.33618	, -66.9897
2194.80225	, -66.9897
2197.26832	, -66.9897
2199.73439	, -66.9897
2202.20046	, -65.7897
2204.66653	, -63.7897
2207.1326	, -61.7897
2209.59867	, -65.7897
2212.06474	, -66.9897
2214.53081	, -66.9897
2216.99688	, -66.9897
2219.46295	, -66.9897
2221.92902	, -66.9897
2224.39509	, -65.7897
2226.86116	, -66.9897
2229.32723	, -62.9897
2231.7933	, -66.9897
2234.25937	, -66.9897
2236.72544	, -66.9897
2239.19151	, -66.9897
2241.65758	, -66.9897
2244.12365	, -65.7897
2246.58972	, -66.9897
2249.05579	, -66.9897
2251.52186	, -65.7897
2253.98793	, -66.9897
2256.454	, -62.9897
2258.92007	, -65.7897
2261.38614	, -66.9897
2263.85221	, -66.9897
2266.31828	, -66.9897
2268.78435	, -66.9897
2271.25042	, -66.9897
2273.71649	, -66.9897
2276.18256	, -61.7897
2278.64863	, -66.9897
2281.1147	, -66.9897
2283.58077	, -66.9897
2286.04684	, -66.9897
2288.51291	, -65.7897
2290.97898	, -62.9897
2293.44505	, -66.9897
2295.91112	, -66.9897
2298.37719	, -66.9897
2300.84326	, -63.7897
2303.30933	, -61.7897
2305.7754	, -66.9897
2308.24147	, -65.7897
2310.70754	, -61.7897
2313.17361	, -62.9897
2315.63968	, -66.9897
2318.10575	, -66.9897
2320.57182	, -66.9897
2323.03789	, -66.9897
2325.50396	, -66.9897
2327.97003	, -66.9897
2330.4361	, -66.9897
2332.90217	, -66.9897
2335.36824	, -66.9897
2337.83431	, -66.9897
2340.30038	, -66.9897
2342.76645	, -66.9897
2345.23252	, -66.9897
2347.69859	, -65.7897
2350.16466	, -63.7897
2352.63073	, -65.7897
2355.0968	, -66.9897
2357.56287	, -63.3897
2360.02894	, -66.9897
2362.49501	, -66.9897
2364.96108	, -60.9897
2367.42715	, -57.3897
2369.89322	, -66.9897
2372.35929	, -66.9897
2374.82536	, -66.9897
2377.29143	, -66.9897
2379.7575	, -63.7897
2382.22357	, -66.9897
2384.68964	, -66.9897
2387.15571	, -66.9897
2389.62178	, -66.9897
2392.08785	, -65.7897
2394.55392	, -66.9897
2397.01999	, -66.9897
2399.48606	, -66.9897
2401.95213	, -66.9897
2404.4182	, -66.9897
2406.88427	, -66.9897
2409.35034	, -66.9897
2411.81641	, -65.7897
2414.28248	, -66.9897
2416.74855	, -66.9897
2419.21462	, -66.9897
2421.68069	, -66.9897
2424.14676	, -66.9897
2426.61283	, -62.9897
2429.0789	, -61.7897
2431.54497	, -66.9897
2434.01104	, -66.9897
2436.47711	, -66.9897
2438.94318	, -66.9897
2441.40925	, -66.9897
2443.87532	, -63.7897
2446.34139	, -66.9897
2448.80746	, -66.9897
2451.27353	, -66.9897
2453.7396	, -66.9897
2456.20567	, -66.9897
2458.67174	, -66.9897
2461.13781	, -59.7897
2463.60388	, -58.9897
2466.06995	, -63.7897
2468.53602	, -66.9897
2471.00209	, -52.9897
2473.46816	, -49.3897
2475.93423	, -56.5897
2478.4003	, -60.5897
2480.86637	, -65.7897
2483.33244	, -66.9897
2485.79851	, -66.9897
2488.26458	, -66.9897
2490.73065	, -66.9897
2493.19672	, -66.9897
2495.66279	, -66.9897
2498.12886	, -63.7897
2500.59493	, -66.9897
2503.061	, -66.9897
2505.52707	, -66.9897
2507.99314	, -62.9897
2510.45921	, -60.9897
2512.92528	, -65.7897
2515.39135	, -66.9897
2517.85742	, -66.9897
2520.32349	, -66.9897
2522.78956	, -65.7897
